video_id,group_id,Question,Answer Options,Correct Answer
P04-R01-PastaSalad,"12817.jpg
13122.jpg
13343.jpg
13435.jpg
13493.jpg
13562.jpg
13612.jpg
13725.jpg
13865.jpg",What did the viewer look at immediately after transferring the chopped bell pepper from the cutting board to the bowl?,"A: The recipe card on the wall.
B: The onion on the counter.
C: The pasta in the other bowl.
D: The eating utensil on the table.
E: The knife and cutting board.",A
P04-R01-PastaSalad,"5480.jpg
5531.jpg
5566.jpg
5727.jpg
5887.jpg
5912.jpg
5972.jpg
6042.jpg
6154.jpg",What did the viewer look at immediately after dividing/pulling apart the tomato?,"A: The trash container
B: The faucet in the sink
C: The recipe on the counter
D: The knife for cutting the tomato
E: The refrigerator",A
P04-R05-Cheeseburger,"7946.jpg
7996.jpg
8139.jpg
8378.jpg
8620.jpg
8763.jpg
8822.jpg
8862.jpg
8895.jpg",What did the viewer look at immediately after squeezing condiment onto the sandwich in Frame 4?,"A: The bread on the plate.
B: The vegetable to be added next.
C: The onion that was just placed.
D: The cooking utensil on the counter.
E: The sink.",B
P04-R05-Cheeseburger,"7946.jpg
7996.jpg
8139.jpg
8378.jpg
8620.jpg
8763.jpg
8822.jpg
8862.jpg
8895.jpg",What did the viewer look at immediately after squeezing condiment onto the sandwich in Frame 4?,"A: The bread on the counter.
B: The vegetable to be added next.
C: The onion for the sandwich.
D: The sink area.
E: The cooking utensil.",B
P04-R06-GreekSalad,"18094.jpg
18200.jpg
18247.jpg
18439.jpg
18618.jpg
18771.jpg
18924.jpg
18959.jpg
19132.jpg",What did the viewer look at immediately after opening the cheese container and before moving around with it?,"A: The bottle of hot sauce
B: The popcorn box
C: The trash bin
D: The condiment container
E: The cereal boxes",D
P04-R06-GreekSalad,"14.jpg
69.jpg
122.jpg
149.jpg
193.jpg
241.jpg
319.jpg
481.jpg
611.jpg",What did the viewer look at immediately after taking the storage container and before moving around with it?,"A: The plastic top on the counter.
B: The sandwich on the plate.
C: The recipe card in the fridge.
D: The sugar canister on the shelf.
E: The green lid of the storage container.",E
P05-R01-PastaSalad,"20360.jpg
20779.jpg
21147.jpg
21199.jpg
21282.jpg
21406.jpg
21512.jpg
21588.jpg
21652.jpg",What did the viewer look at immediately after washing the eating utensil?,"A: The towel on the countertop.
B: The recipe paper on the counter.
C: The cutting board with vegetables.
D: The sink area.
E: The bottle of washing liquid.",A
P05-R01-PastaSalad,"7193.jpg
7294.jpg
7435.jpg
7968.jpg
8499.jpg
8639.jpg
8724.jpg
8786.jpg
8824.jpg",What did the viewer look at immediately after cutting the tomato in Frame 5?,"A: The recipe on the wall
B: The microwave
C: The cucumber on the counter
D: The pot on the stove
E: The jar of sauce",A
P05-R02-TurkeySandwich,"4428.jpg
4497.jpg
4558.jpg
4671.jpg
4794.jpg
4834.jpg
4894.jpg
4992.jpg
5060.jpg",What did the viewer look at immediately after taking the condiment container from the fridge?,"A: The bread container
B: The tomato container
C: The olive container
D: The shelf where the plate was taken
E: The inside of the fridge",C
P05-R02-TurkeySandwich,"11162.jpg
11336.jpg
11411.jpg
11461.jpg
11496.jpg
11529.jpg
11579.jpg
11663.jpg
11759.jpg",What did the viewer look at immediately after squeezing condiment onto the bread?,"A: The fridge
B: The cheese container in the fridge
C: The seasoning container on the counter
D: The salad bowl
E: The sink",B
P06-R01-PastaSalad,"2785.jpg
2945.jpg
2995.jpg
3040.jpg
3100.jpg
3229.jpg
3358.jpg
3420.jpg
3474.jpg",What did the viewer look at immediately after taking the cucumber from the counter?,"A: The recipe on the microwave
B: The bell pepper container
C: The grocery bag
D: The cutting board
E: The cabinet",B
P06-R01-PastaSalad,"5232.jpg
5267.jpg
5294.jpg
5315.jpg
5344.jpg
5397.jpg
5450.jpg
5507.jpg
5567.jpg",What did the viewer look at immediately after taking the plastic bag and before opening the storage container?,"A: The bell pepper
B: The cucumber
C: The lettuce
D: The grocery bag
E: The fridge",D
P06-R02-TurkeySandwich,"4471.jpg
4687.jpg
4868.jpg
5162.jpg
5448.jpg
5481.jpg
5549.jpg
5613.jpg
5637.jpg",What did the viewer look at immediately after putting the cheese on the sandwich?,"A: The bacon container
B: The recipe card in the fridge
C: The cutting board with the knife
D: The cheese container
E: The bread slices",B
P06-R02-TurkeySandwich,"1317.jpg
1353.jpg
1402.jpg
1438.jpg
1459.jpg
1493.jpg
1542.jpg
1581.jpg
1647.jpg",What did the viewer look at immediately after taking the cutting board?,"A: The recipe on the microwave
B: The bread container
C: The tomato container
D: The eating utensil
E: The flour jar",A
P07-R01-PastaSalad,"8324.jpg
8667.jpg
9173.jpg
9557.jpg
9749.jpg
9819.jpg
9915.jpg
9996.jpg
10038.jpg",What did the viewer look at immediately after putting down the bowl in the sink?,"A: The seasoning container on the counter.
B: The recipe instructions on the box.
C: The pasta container on the floor.
D: The grocery bag near the countertop.
E: The sponge next to the kettle.",B
P07-R01-PastaSalad,"25234.jpg
25626.jpg
26036.jpg
26221.jpg
26390.jpg
26616.jpg
26883.jpg
27032.jpg
27132.jpg",What did the viewer look at immediately after cutting the cucumber in Frame 4?,"A: The pile of cucumber peels on the counter.
B: The knife and the next piece of cucumber to cut.
C: The glass jar on the left side of the frame.
D: The chopped vegetables on the cutting board.
E: The sink for washing the cucumber.",B
P08-R01-PastaSalad,"9964.jpg
10009.jpg
10073.jpg
10134.jpg
10174.jpg
10222.jpg
10282.jpg
10325.jpg
10369.jpg",What did the viewer look at immediately after inspecting the recipe?,"A: The cucumber on the cutting board.
B: The bag of Muellers Bowties.
C: The sliced tomatoes on the cutting board.
D: The plastic bag with a green object.
E: The knife in their hand.",A
P08-R01-PastaSalad,"15304.jpg
15413.jpg
15471.jpg
15521.jpg
15583.jpg
15644.jpg
15698.jpg
15789.jpg
15910.jpg",What did the viewer look at immediately after putting the bell pepper into the plastic bag?,"A: The cucumber on the counter.
B: The vegetable container in the fridge.
C: The cutting board with other vegetables.
D: The sink area.
E: The paper towel roll.",A
P09-R01-PastaSalad,"14428.jpg
14632.jpg
14669.jpg
14730.jpg
14797.jpg
14970.jpg
15790.jpg
16706.jpg
16964.jpg",What did the viewer look at immediately after transferring vegetables into the strainer?,"A: The faucet handle to turn on the water.
B: The sponge for cleaning the utensils.
C: The washing liquid bottle.
D: The sink drain.
E: The countertop near the boxes.",A
P09-R01-PastaSalad,"22324.jpg
22451.jpg
22527.jpg
22585.jpg
22661.jpg
22735.jpg
22854.jpg
22985.jpg
23039.jpg",What did the viewer look at immediately after pouring water from the bowl into the sink?,"A: The faucet
B: The paper towel on the counter
C: The sponge in the sink
D: The soap dispenser
E: The empty bowl",B
P09-R02-TurkeySandwich,"7142.jpg
7258.jpg
7451.jpg
7624.jpg
7716.jpg
7787.jpg
7852.jpg
7977.jpg
8082.jpg",What did the viewer look at immediately after putting the cheese on the sandwich?,"A: The recipe instructions
B: The deli meat container
C: The tomato container
D: The cutting board
E: The fridge",A
P09-R02-TurkeySandwich,"7142.jpg
7258.jpg
7451.jpg
7624.jpg
7716.jpg
7787.jpg
7852.jpg
7977.jpg
8082.jpg",What did the viewer look at immediately after putting the cheese on the sandwich?,"A: The recipe instructions
B: The deli meat container
C: The tomato container
D: The cutting board
E: The fridge",A
P10-R01-PastaSalad,"33733.jpg
33813.jpg
33974.jpg
34110.jpg
34224.jpg
34321.jpg
34602.jpg
34883.jpg
34905.jpg",What did the viewer look at immediately after squeezing washing liquid onto the pot?,"A: The faucet
B: The sponge
C: The sink drain
D: The countertop
E: The eating utensil",B
P10-R01-PastaSalad,"13982.jpg
14193.jpg
14254.jpg
14326.jpg
14385.jpg
14478.jpg
14581.jpg
14657.jpg
14835.jpg",What did the viewer look at immediately after cleaning and wiping the eating utensil?,"A: The cutting board with chopped cucumber
B: The trash bin
C: The faucet
D: The seasoning container on the counter
E: The recipe card",B
P10-R02-TurkeySandwich,"4943.jpg
5030.jpg
5087.jpg
5151.jpg
5198.jpg
5257.jpg
5462.jpg
5714.jpg
5948.jpg",What did the viewer look at immediately after taking the condiment container from the refrigerator?,"A: The recipe instructions on the wall.
B: The lettuce on the counter.
C: The bread in the bowl.
D: The other condiments on the counter.
E: The stove.",C
P10-R02-TurkeySandwich,"6170.jpg
6293.jpg
6406.jpg
6519.jpg
6592.jpg
6648.jpg
6713.jpg
6756.jpg
6918.jpg",What did the viewer look at immediately after compressing the sandwich and before turning on the faucet?,"A: The cutting board
B: The stove
C: The sink
D: The eating utensil
E: The washing liquid container",C
P10-R05-Cheeseburger,"2225.jpg
2296.jpg
2344.jpg
2447.jpg
2553.jpg
2578.jpg
2605.jpg
2636.jpg
2680.jpg",What did the viewer look at immediately after taking the onions from the fridge?,"A: The lettuce in the fridge
B: The patty on the counter
C: The eating utensil on the stove
D: The drawer handle
E: The sugar container",A
P10-R05-Cheeseburger,"8211.jpg
8289.jpg
8364.jpg
8403.jpg
8458.jpg
8509.jpg
8534.jpg
8570.jpg
8598.jpg",What did the viewer look at immediately after placing the tomato slices on the pizza?,"A: The cutting board
B: The faucet
C: The trash container
D: The eating utensil
E: The vegetable mixture",E
P10-R06-GreekSalad,"9465.jpg
9598.jpg
9741.jpg
9911.jpg
10083.jpg
10143.jpg
10186.jpg
10228.jpg
10272.jpg",What did the viewer look at immediately after pouring cheese into the salad?,"A: The knife on the cutting board.
B: The fridge to store the cheese container.
C: The cheese container lid.
D: The empty cheese container.
E: The microwave.",D
P10-R06-GreekSalad,"5536.jpg
5614.jpg
5987.jpg
6343.jpg
6419.jpg
6481.jpg
6536.jpg
6579.jpg
6615.jpg",What did the viewer look at immediately after taking the cucumber from the drawer?,"A: The cutting board on the counter.
B: The faucet in the sink.
C: The salad bowl.
D: The refrigerator door.
E: The knife on the counter.",A
P11-R01-PastaSalad,"19438.jpg
19514.jpg
19616.jpg
19716.jpg
19771.jpg
19820.jpg
19882.jpg
20006.jpg
20122.jpg",What did the viewer look at immediately after putting the cucumber into the container?,"A: The recipe on the counter.
B: The eating utensil in their hand.
C: The fridge drawer where they placed the cucumber container.
D: The cutting board with remaining ingredients.
E: The microwave.",C
P11-R01-PastaSalad,"25118.jpg
25211.jpg
25284.jpg
25331.jpg
25772.jpg
26238.jpg
26369.jpg
26476.jpg
26677.jpg",What did the viewer look at immediately after washing the pasta in the sink?,"A: The trash container
B: The faucet
C: The strainer on the counter
D: The onion on the cutting board
E: The pot on the stove",C
P11-R02-TurkeySandwich,"4156.jpg
4484.jpg
4781.jpg
5056.jpg
5110.jpg
5148.jpg
5175.jpg
5202.jpg
5231.jpg",What did the viewer look at immediately after taking deli meat from the container in Frame 3?,"A: The plate with bread
B: The sink
C: The faucet
D: The deli meat container lid
E: The refrigerator",A
P11-R02-TurkeySandwich,"6583.jpg
6615.jpg
6654.jpg
6782.jpg
6957.jpg
7066.jpg
7145.jpg
7222.jpg
7299.jpg",What did the viewer look at immediately after taking cheese from the container?,"A: The plastic bag on the counter.
B: The storage container lid.
C: The cutting board with the knife.
D: The cheese container they just opened.
E: The microwave above the counter.",A
P12-R01-PastaSalad,"3538.jpg
3580.jpg
3643.jpg
3704.jpg
3742.jpg
3800.jpg
3859.jpg
3950.jpg
4059.jpg",What did the viewer look at immediately after taking the onion container from the fridge?,"A: The grocery bag on the floor.
B: The carrot container in the fridge.
C: The water bottle on the top shelf.
D: The bread package next to the water bottle.
E: The cutting board on the counter.",B
P12-R01-PastaSalad,"3538.jpg
3580.jpg
3643.jpg
3704.jpg
3742.jpg
3800.jpg
3859.jpg
3950.jpg
4059.jpg",What did the viewer look at immediately after taking the onion container from the fridge?,"A: The grocery bag on the floor.
B: The carrot container in the fridge.
C: The water bottle on the top shelf.
D: The bread package next to the water bottle.
E: The cutting board on the counter.",B
P12-R02-TurkeySandwich,"4337.jpg
4486.jpg
4622.jpg
4732.jpg
4879.jpg
4993.jpg
5063.jpg
5165.jpg
5285.jpg",What did the viewer look at immediately after transferring bread from the container to the plate?,"A: The lettuce container
B: The paper towel on the counter
C: The sink faucet
D: The cutting board with vegetables
E: The bread container",E
P12-R02-TurkeySandwich,"320.jpg
669.jpg
719.jpg
768.jpg
841.jpg
937.jpg
1034.jpg
1091.jpg
1122.jpg",What did the viewer look at immediately after taking the lettuce from the fridge?,"A: The recipe instructions
B: The deli meat container
C: The cheese container
D: The grocery bag
E: The cutting board",A
P14-R01-PastaSalad,"15129.jpg
15166.jpg
15212.jpg
15276.jpg
15382.jpg
15478.jpg
15520.jpg
15557.jpg
15584.jpg",What did the viewer look at immediately after pouring the pasta from the pot into the strainer?,"A: The stove
B: The faucet
C: The countertop
D: The sink
E: The strainer",E
P14-R01-PastaSalad,"8488.jpg
8535.jpg
8593.jpg
8701.jpg
8854.jpg
8947.jpg
9023.jpg
9099.jpg
9136.jpg",What did the viewer look at immediately after washing their hand?,"A: The faucet
B: The drawer
C: The eating utensil
D: The bell pepper
E: The cutting board",B
P14-R02-TurkeySandwich,"10955.jpg
11245.jpg
11523.jpg
11625.jpg
11666.jpg
11739.jpg
11811.jpg
11903.jpg
12061.jpg",What did the viewer look at immediately after turning on the faucet?,"A: The cutting board
B: The washing liquid container
C: The sponge
D: The storage container
E: The grocery bag",B
P14-R02-TurkeySandwich,"4984.jpg
5101.jpg
5312.jpg
5509.jpg
5607.jpg
5757.jpg
5858.jpg
5918.jpg
6064.jpg",What did the viewer look at immediately after taking the bread and before inspecting the recipe?,"A: The grocery bag on the floor.
B: The paper towel on the counter.
C: The deli meat container.
D: The stove in the background.
E: The cutting board.",B
P15-R01-PastaSalad,"15994.jpg
16084.jpg
16162.jpg
16219.jpg
16267.jpg
16303.jpg
16337.jpg
16368.jpg
16444.jpg",What did the viewer look at immediately after transferring olives from the container to the cutting board?,"A: The olive container
B: The trash can
C: The fridge
D: The eating utensil
E: The stove",D
P15-R01-PastaSalad,"3606.jpg
3710.jpg
3824.jpg
3869.jpg
3919.jpg
3983.jpg
4047.jpg
4101.jpg
4157.jpg",What did the viewer look at immediately after taking the onion container from the fridge drawer?,"A: The recipe card on the counter.
B: The condiment container in the fridge.
C: The tomato container in the fridge.
D: The olive oil container in the fridge.
E: The pasta salad instructions.",A
P16-R03-BaconAndEggs,"14013.jpg
14079.jpg
14143.jpg
14226.jpg
14329.jpg
14399.jpg
14453.jpg
14532.jpg
14640.jpg",What did the viewer look at immediately after opening the drawer and taking a cooking utensil?,"A: The cabinet with wires and containers.
B: The countertop where the utensils were placed.
C: The sink area for washing the utensil.
D: The stove to start cooking.
E: The floor near the drawer.",B
P16-R03-BaconAndEggs,"29220.jpg
29298.jpg
29342.jpg
29398.jpg
29490.jpg
29854.jpg
30178.jpg
30237.jpg
30331.jpg",What did the viewer look at immediately after cleaning and wiping the pan in the first keyframe?,"A: The trash container
B: The faucet
C: The dishwasher
D: The eating utensil on the counter
E: The sponge",A
P17-R03-BaconAndEggs,"17307.jpg
17539.jpg
17800.jpg
17898.jpg
18060.jpg
18201.jpg
18426.jpg
18652.jpg
18696.jpg",What did the viewer look at immediately after taking the cooking utensil in Frame 6?,"A: The recipe on the counter.
B: The bacon in the pan.
C: The sink.
D: The bread container.
E: The stove.",A
P17-R03-BaconAndEggs,"4786.jpg
4820.jpg
4865.jpg
4964.jpg
5094.jpg
5210.jpg
5317.jpg
5469.jpg
5592.jpg",What did the viewer look at immediately after taking the pot from the counter?,"A: The recipe on the stove.
B: The oil container.
C: The cabinet.
D: The pan on the stove.
E: The condiment container.",D
P17-R04-ContinentalBreakfast,"11710.jpg
11746.jpg
11811.jpg
11903.jpg
12078.jpg
12217.jpg
12240.jpg
12297.jpg
12359.jpg",What did the viewer look at immediately after taking the pot from the stove?,"A: The recipe on the cabinet door.
B: The sink.
C: The juice container in the refrigerator.
D: The eating utensil on the counter.
E: The soup bowl.",B
P17-R04-ContinentalBreakfast,"11710.jpg
11746.jpg
11811.jpg
11903.jpg
12078.jpg
12217.jpg
12240.jpg
12297.jpg
12359.jpg",What did the viewer look at immediately after taking the pot from the stove?,"A: The recipe on the cabinet door.
B: The sink.
C: The juice container in the fridge.
D: The eating utensil on the counter.
E: The soup bowl.",B
P18-R03-BaconAndEggs,"8027.jpg
8440.jpg
8664.jpg
8734.jpg
8771.jpg
8812.jpg
9026.jpg
9255.jpg
9491.jpg",What did the viewer look at immediately after pouring seasoning into the pan?,"A: The recipe card
B: The stove controls
C: The seasoning container
D: The refrigerator
E: The countertop",C
P18-R03-BaconAndEggs,"15852.jpg
15911.jpg
15953.jpg
16019.jpg
16066.jpg
16244.jpg
16431.jpg
16481.jpg
16530.jpg",What did the viewer look at immediately after spreading condiment on the bread in Frame 5?,"A: The recipe instructions on the wall.
B: The sink to clean the utensils.
C: The stove to check if something was cooking.
D: The refrigerator for additional ingredients.
E: The condiment container they used.",E
P18-R04-ContinentalBreakfast,"6815.jpg
7124.jpg
7441.jpg
7787.jpg
8103.jpg
8155.jpg
8184.jpg
8292.jpg
8397.jpg",What did the viewer look at immediately after washing the eating utensil in Frame 2?,"A: The dishwasher
B: The bowl on the counter
C: The sponge near the sink
D: The faucet handle
E: The dish soap bottle",A
P18-R04-ContinentalBreakfast,"6815.jpg
7124.jpg
7441.jpg
7787.jpg
8103.jpg
8155.jpg
8184.jpg
8292.jpg
8397.jpg",What did the viewer look at immediately after washing the eating utensil and before opening the dishwasher?,"A: The sponge on the counter.
B: The bowl in the sink.
C: The faucet handle.
D: The dishwashing liquid bottle.
E: The empty part of the countertop.",B
P19-R03-BaconAndEggs,"14896.jpg
14964.jpg
15031.jpg
15098.jpg
15162.jpg
15274.jpg
15384.jpg
15697.jpg
16012.jpg",What did the viewer look at immediately after putting the bacon into the pan?,"A: The stove controls.
B: The cheese container in the fridge.
C: The sink area.
D: The condiment container on the counter.
E: The eating utensil on the table.",A
P19-R03-BaconAndEggs,"3157.jpg
3243.jpg
3342.jpg
3503.jpg
3633.jpg
3682.jpg
3742.jpg
3806.jpg
3879.jpg",What did the viewer look at immediately after taking the milk container from the fridge?,"A: The recipe on the wall
B: The egg container in the fridge
C: The bowl on the counter
D: The microwave
E: The sink",A
P19-R04-ContinentalBreakfast,"4837.jpg
4880.jpg
4931.jpg
4978.jpg
5029.jpg
5082.jpg
5144.jpg
5236.jpg
5339.jpg",What did the viewer look at immediately after opening the cabinet and before taking an eating utensil?,"A: The condiment container on the countertop.
B: The bread inside the cabinet.
C: The Panera cup in the cabinet.
D: The eating utensils inside the cabinet.
E: The recipe book on the counter.",D
P19-R04-ContinentalBreakfast,"3690.jpg
3766.jpg
3898.jpg
4083.jpg
4208.jpg
4343.jpg
4569.jpg
4711.jpg
4777.jpg",What did the viewer look at immediately after taking the bread container from the fridge?,"A: The recipe instructions on the box.
B: The condiment container inside the fridge.
C: The digital display on the fridge door.
D: The cans of soda in the fridge.
E: The organic milk carton.",A
P20-R03-BaconAndEggs,"12710.jpg
12801.jpg
12883.jpg
13046.jpg
13198.jpg
13285.jpg
13371.jpg
13447.jpg
13536.jpg",What did the viewer look at immediately after transferring bacon from the container to the pan?,"A: The oil container on the counter.
B: The stove controls.
C: The bacon container.
D: The eating utensil.
E: The sink.",C
P20-R03-BaconAndEggs,"7575.jpg
7619.jpg
7663.jpg
7731.jpg
7835.jpg
7929.jpg
8037.jpg
8187.jpg
8277.jpg",What did the viewer look at immediately after taking the eating utensil from the drawer?,"A: The recipe on the countertop.
B: The bread in the plastic bag.
C: The condiment container.
D: The glass of juice.
E: The plate on the counter.",A
P20-R04-ContinentalBreakfast,"12353.jpg
12428.jpg
12515.jpg
12563.jpg
12642.jpg
12755.jpg
12829.jpg
12879.jpg
12932.jpg",What did the viewer look at immediately after taking the teabag from the container?,"A: The recipe instructions on the counter.
B: The bowl inside the cabinet.
C: The cereal container in the cabinet.
D: The teabag they just took.
E: The kettle on the stove.",D
P20-R04-ContinentalBreakfast,"2571.jpg
2746.jpg
2924.jpg
2977.jpg
3103.jpg
3234.jpg
3281.jpg
3342.jpg
3527.jpg",What did the viewer look at immediately after reading the recipe instructions?,"A: The mixture in the bowl
B: The condiment container
C: The eating utensil
D: The spice rack
E: The microwave",B
P21-R03-BaconAndEggs,"7966.jpg
8259.jpg
8543.jpg
8782.jpg
9061.jpg
9457.jpg
9730.jpg
9853.jpg
10144.jpg",What did the viewer look at immediately after inspecting the recipe in Frame 3?,"A: The bacon on the stove.
B: The refrigerator contents.
C: The countertop near the sink.
D: The spice rack on the wall.
E: The oven controls.",A
P21-R03-BaconAndEggs,"14364.jpg
14411.jpg
14455.jpg
14574.jpg
14687.jpg
14722.jpg
14805.jpg
15127.jpg
15409.jpg",What did the viewer look at immediately after turning on the faucet in Frame 1?,"A: The bowl that was about to be filled with water.
B: The sponge on the counter.
C: The trash container.
D: The paper towel roll.
E: The pot on the stove.",A
P21-R04-ContinentalBreakfast,"2697.jpg
2836.jpg
2947.jpg
3039.jpg
3122.jpg
3215.jpg
3302.jpg
3404.jpg
3488.jpg",What did the viewer look at immediately after taking the bread container from the fridge?,"A: The recipe instructions on the wall.
B: The grocery bag on the counter.
C: The inside of the fridge.
D: The bread container in their hand.
E: The countertop where they placed the bread container.",A
P21-R04-ContinentalBreakfast,"10422.jpg
10528.jpg
10623.jpg
10722.jpg
10823.jpg
10915.jpg
10980.jpg
11030.jpg
11080.jpg",What did the viewer look at immediately after transferring the mixture from the pot to the cup?,"A: The stove
B: The sink
C: The microwave
D: The kettle
E: The cup",E
P21-R05-Cheeseburger,"847.jpg
903.jpg
972.jpg
1043.jpg
1094.jpg
1148.jpg
1241.jpg
1327.jpg
1649.jpg",What did the viewer look at immediately after pouring oil into the pan?,"A: The recipe instructions
B: The stove controls
C: The oil container lid
D: The refrigerator drawer
E: The cereal box",C
P21-R05-Cheeseburger,"13581.jpg
13696.jpg
13821.jpg
13880.jpg
14144.jpg
14411.jpg
14479.jpg
14537.jpg
14586.jpg",What did the viewer look at immediately after turning on the faucet for the first time?,"A: The sponge in the sink
B: The cooking utensil being cleaned
C: The soap dispenser
D: The window blinds
E: The countertop near the sink",A
P21-R06-GreekSalad,"2684.jpg
2782.jpg
2881.jpg
2977.jpg
3027.jpg
3140.jpg
3248.jpg
3316.jpg
3406.jpg",What did the viewer look at immediately after inspecting the recipe on the cabinet?,"A: The microwave
B: The refrigerator handle
C: The cutting board
D: The faucet
E: The drawer",B
P21-R06-GreekSalad,"7807.jpg
7885.jpg
8035.jpg
8193.jpg
8302.jpg
8390.jpg
8454.jpg
8500.jpg
8643.jpg",What did the viewer look at immediately after transferring the olives from the cutting board to the bowl?,"A: The faucet
B: The recipe card
C: The cutting board
D: The sink
E: The bowl",E
P22-R03-BaconAndEggs,"55893.jpg
55958.jpg
56015.jpg
56098.jpg
56228.jpg
56323.jpg
56360.jpg
56471.jpg
56587.jpg",What did the viewer look at immediately after turning on the faucet?,"A: The sponge
B: The paper towel
C: Their hands
D: The sink
E: The cooking utensil",C
P22-R03-BaconAndEggs,"53763.jpg
53836.jpg
53878.jpg
53927.jpg
53997.jpg
54072.jpg
54121.jpg
54287.jpg
54465.jpg",What did the viewer look at immediately after taking the washing liquid container?,"A: The faucet
B: The sponge
C: The eating utensil being cleaned
D: The sink drain
E: The countertop",B
P23-R03-BaconAndEggs,"18736.jpg
18849.jpg
18925.jpg
18973.jpg
19032.jpg
19124.jpg
19222.jpg
19302.jpg
19426.jpg",What did the viewer look at immediately after closing the bacon container and before operating the stove?,"A: The drawer where cooking utensils are stored.
B: The bacon in the frying pan on the stove.
C: The countertop near the spice bottles.
D: The eating utensils on the table.
E: The sink area.",C
P23-R03-BaconAndEggs,"13483.jpg
13550.jpg
13741.jpg
14039.jpg
14277.jpg
14414.jpg
14467.jpg
14528.jpg
14580.jpg",What did the viewer look at immediately after operating the stove and before taking the beater?,"A: The recipe on the counter.
B: The mixture in the bowl.
C: The egg container.
D: The grocery bag.
E: The refrigerator.",A
P24-R03-BaconAndEggs,"23872.jpg
24368.jpg
24903.jpg
24997.jpg
25058.jpg
25159.jpg
25331.jpg
25513.jpg
25644.jpg",What did the viewer look at immediately after taking the bacon container from the fridge?,"A: The recipe instructions on the wall.
B: The cereal container on the counter.
C: The condiment container on the shelf.
D: The inside of the open fridge.
E: The bacon container in their hand.",E
P24-R03-BaconAndEggs,"36140.jpg
36233.jpg
36340.jpg
36472.jpg
36590.jpg
36672.jpg
36755.jpg
36838.jpg
36906.jpg",What did the viewer look at immediately after putting the seasoning container in the bag?,"A: The oil container
B: The cereal box
C: The condiment container
D: The floor
E: The wall",A
P25-R06-GreekSalad,"25307.jpg
25396.jpg
25470.jpg
25521.jpg
25575.jpg
25637.jpg
25743.jpg
25851.jpg
25913.jpg",What did the viewer look at immediately after taking the towel from the cabinet?,"A: The paper towel roll on the counter.
B: The pot they just put in the cabinet.
C: The cutting board that was placed nearby.
D: The strainer located in the kitchen area.
E: The bowl near the sink.",A
P25-R06-GreekSalad,"10209.jpg
10256.jpg
10295.jpg
10340.jpg
10425.jpg
10531.jpg
10828.jpg
11095.jpg
11196.jpg",What did the viewer look at immediately after closing the fridge drawer?,"A: The cabinet
B: The cutting board with the tomato
C: The cucumber container on the floor
D: The eating utensil on the counter
E: The sink",C
P26-R05-Cheeseburger,"20254.jpg
20453.jpg
20583.jpg
20629.jpg
20680.jpg
20753.jpg
20896.jpg
21043.jpg
21131.jpg",What did the viewer look at immediately after washing the pan and before opening the dishwasher?,"A: The plate on the counter.
B: The eating utensil in the sink.
C: The faucet.
D: The dish soap bottle.
E: The sponge.",C
P26-R05-Cheeseburger,"17753.jpg
17857.jpg
17972.jpg
18020.jpg
18055.jpg
18118.jpg
18191.jpg
18247.jpg
18331.jpg",What did the viewer look at immediately after compressing the sandwich in the second keyframe?,"A: The stove controls
B: The bread on the counter
C: The plate with the tomato
D: The box of cereal
E: The kitchen sink",B
